Joule calculated,filename
249.44867999999997,http1921681928000with_prefixwwwgodaddycomwwwgodaddycom
240.26652,http1921681928000with_prefixwwwgodaddycomwwwgodaddycom
241.79688,http1921681928000with_prefixwwwgodaddycomwwwgodaddycom
160.6878,http1921681928000with_prefixwwwgodaddycomwwwgodaddycom
156.09672,http1921681928000with_prefixwwwgodaddycomwwwgodaddycom
255.57012000000003,http1921681928000with_prefixwwwgodaddycomwwwgodaddycom
174.46104,http1921681928000without_prefixwwwfandomcomwwwfandomcom
175.9914,http1921681928000without_prefixwwwfandomcomwwwfandomcom
175.9914,http1921681928000without_prefixwwwfandomcomwwwfandomcom
255.57012000000003,http1921681928000without_prefixwwwfandomcomwwwfandomcom
264.75228,http1921681928000without_prefixwwwfandomcomwwwfandomcom
185.17356,http1921681928000without_prefixwwwfandomcomwwwfandomcom
183.6432,http1921681928000without_prefixwwwfandomcomwwwfandomcom
165.27888000000002,http1921681928000without_prefixwwwfandomcomwwwfandomcom
177.52176,http1921681928000without_prefixwwwfandomcomwwwfandomcom
180.58248,http1921681928000without_prefixwwwfandomcomwwwfandomcom
157.62708,http1921681928000without_prefixwwwfandomcomwwwfandomcom
203.53788,http1921681928000without_prefixwwwfandomcomwwwfandomcom
179.05212,http1921681928000without_prefixwwwfandomcomwwwfandomcom
208.12896,http1921681928000without_prefixwwwfandomcomwwwfandomcom
272.40407999999996,http1921681928000without_prefixwwwfandomcomwwwfandomcom
156.09672,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
156.09672,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
162.21816,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
83.40462,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
249.44867999999997,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
247.91832000000002,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
180.58248,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
247.91832000000002,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
157.62708,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
154.56636,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
240.26652,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
157.62708,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
234.14507999999998,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
260.1612,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
151.964748,http1921681928000without_prefixwwwgodaddycomwwwgodaddycom
185.17356,http1921681928000with_prefixwwwfandomcomwwwfandomcom
159.15743999999998,http1921681928000with_prefixwwwfandomcomwwwfandomcom
182.11283999999998,http1921681928000with_prefixwwwfandomcomwwwfandomcom
255.57012000000003,http1921681928000with_prefixwwwfandomcomwwwfandomcom
260.1612,http1921681928000with_prefixwwwfandomcomwwwfandomcom
96.56571600000001,http1921681928000with_prefixwwwfandomcomwwwfandomcom
172.93068,http1921681928000with_prefixwwwfandomcomwwwfandomcom
185.17356,http1921681928000with_prefixwwwfandomcomwwwfandomcom
82.18033199999999,http1921681928000with_prefixwwwfandomcomwwwfandomcom
180.58248,http1921681928000with_prefixwwwfandomcomwwwfandomcom
188.23428,http1921681928000with_prefixwwwfandomcomwwwfandomcom
175.9914,http1921681928000with_prefixwwwfandomcomwwwfandomcom
264.75228,http1921681928000with_prefixwwwfandomcomwwwfandomcom
185.17356,http1921681928000with_prefixwwwfandomcomwwwfandomcom
261.69156,http1921681928000with_prefixwwwfandomcomwwwfandomcom
244.8576,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
140.640084,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
137.579364,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
249.44867999999997,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
126.10166399999999,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
310.66308,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
260.1612,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
136.355076,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
129.927564,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
133.44739199999998,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
138.803652,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
327.49703999999997,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
309.13272,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
137.426328,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
131.30488799999998,http1921681928000without_prefixoutlooklivecomoutlooklivecomowa
130.23363600000002,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
136.96722,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
319.84524,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
132.98828400000002,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
134.365608,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
319.84524,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
335.14884,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
319.84524,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
138.03847199999998,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
137.7324,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
336.6792,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
125.33648400000001,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
325.96668,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
194.35572,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
130.0806,http1921681928000with_prefixoutlooklivecomoutlooklivecomowa
131.42700000000002,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
146.88,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
243.27,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
151.929,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
152.694,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
229.5,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
145.35,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
149.175,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
174.42,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
136.935,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
146.57399999999998,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
140.454,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
240.21,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
148.716,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
231.03,http1921681928000with_prefixwwwhowtogeekcomwwwhowtogeekcom
149.481,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
150.858,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
153.0,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
152.694,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
153.0,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
240.21,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
157.59,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
149.94,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
151.776,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
151.776,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
150.093,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
132.345,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
132.804,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
240.21,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
137.7,http1921681928000without_prefixwwwhowtogeekcomwwwhowtogeekcom
103.574016,http19216812088000with_prefixbitlycombitlycom
165.47328000000002,http19216812088000with_prefixbitlycombitlycom
260.4672,http19216812088000with_prefixbitlycombitlycom
261.99936,http19216812088000with_prefixbitlycombitlycom
110.775168,http19216812088000with_prefixbitlycombitlycom
275.7888,http19216812088000with_prefixbitlycombitlycom
122.879232,http19216812088000with_prefixbitlycombitlycom
120.580992,http19216812088000with_prefixbitlycombitlycom
122.266368,http19216812088000with_prefixbitlycombitlycom
176.1984,http19216812088000with_prefixbitlycombitlycom
251.27424,http19216812088000with_prefixbitlycombitlycom
119.202048,http19216812088000with_prefixbitlycombitlycom
274.25664,http19216812088000with_prefixbitlycombitlycom
119.35526399999999,http19216812088000with_prefixbitlycombitlycom
116.44416000000001,http19216812088000with_prefixbitlycombitlycom
107.3016,http1921681928000with_prefixnlquoracomnlquoracom
128.608632,http1921681928000with_prefixnlquoracomnlquoracom
132.440832,http1921681928000with_prefixnlquoracomnlquoracom
80.782776,http1921681928000with_prefixnlquoracomnlquoracom
135.200016,http1921681928000with_prefixnlquoracomnlquoracom
129.834936,http1921681928000with_prefixnlquoracomnlquoracom
137.499336,http1921681928000with_prefixnlquoracomnlquoracom
194.67576,http1921681928000with_prefixnlquoracomnlquoracom
188.54424,http1921681928000with_prefixnlquoracomnlquoracom
177.81408000000002,http1921681928000with_prefixnlquoracomnlquoracom
135.046728,http1921681928000with_prefixnlquoracomnlquoracom
137.652624,http1921681928000with_prefixnlquoracomnlquoracom
116.345592,http1921681928000with_prefixnlquoracomnlquoracom
133.207272,http1921681928000with_prefixnlquoracomnlquoracom
132.747408,http1921681928000with_prefixnlquoracomnlquoracom
186.2784,http19216812088000without_prefixbitlycombitlycom
122.78851200000001,http19216812088000without_prefixbitlycombitlycom
251.47583999999998,http19216812088000without_prefixbitlycombitlycom
270.10368,http19216812088000without_prefixbitlycombitlycom
123.09897600000001,http19216812088000without_prefixbitlycombitlycom
256.1328,http19216812088000without_prefixbitlycombitlycom
123.564672,http19216812088000without_prefixbitlycombitlycom
176.96448,http19216812088000without_prefixbitlycombitlycom
122.78851200000001,http19216812088000without_prefixbitlycombitlycom
266.99904,http19216812088000without_prefixbitlycombitlycom
122.478048,http19216812088000without_prefixbitlycombitlycom
270.10368,http19216812088000without_prefixbitlycombitlycom
176.96448,http19216812088000without_prefixbitlycombitlycom
259.23744,http19216812088000without_prefixbitlycombitlycom
228.19104,http19216812088000without_prefixbitlycombitlycom
205.11648,http1921681928000without_prefixwwwamobeecomwwwamobeecom
129.805056,http1921681928000without_prefixwwwamobeecomwwwamobeecom
135.162576,http1921681928000without_prefixwwwamobeecomwwwamobeecom
134.397216,http1921681928000without_prefixwwwamobeecomwwwamobeecom
231.13872,http1921681928000without_prefixwwwamobeecomwwwamobeecom
117.712368,http1921681928000without_prefixwwwamobeecomwwwamobeecom
135.315648,http1921681928000without_prefixwwwamobeecomwwwamobeecom
205.11648,http1921681928000without_prefixwwwamobeecomwwwamobeecom
131.79499199999998,http1921681928000without_prefixwwwamobeecomwwwamobeecom
130.72348799999997,http1921681928000without_prefixwwwamobeecomwwwamobeecom
121.845312,http1921681928000without_prefixwwwamobeecomwwwamobeecom
127.508976,http1921681928000without_prefixwwwamobeecomwwwamobeecom
135.77486399999998,http1921681928000without_prefixwwwamobeecomwwwamobeecom
80.975088,http1921681928000without_prefixwwwamobeecomwwwamobeecom
221.9544,http1921681928000without_prefixwwwamobeecomwwwamobeecom
192.87072,http1921681928000without_prefixwordpresscomwordpresscom
106.231968,http1921681928000without_prefixwordpresscomwordpresscom
241.85376000000002,http1921681928000without_prefixwordpresscomwordpresscom
99.802944,http1921681928000without_prefixwordpresscomwordpresscom
172.97136,http1921681928000without_prefixwordpresscomwordpresscom
215.83152,http1921681928000without_prefixwordpresscomwordpresscom
104.242032,http1921681928000without_prefixwordpresscomwordpresscom
237.2616,http1921681928000without_prefixwordpresscomwordpresscom
102.405168,http1921681928000without_prefixwordpresscomwordpresscom
107.76268799999998,http1921681928000without_prefixwordpresscomwordpresscom
240.32304,http1921681928000without_prefixwordpresscomwordpresscom
88.78175999999999,http1921681928000without_prefixwordpresscomwordpresscom
106.38503999999999,http1921681928000without_prefixwordpresscomwordpresscom
108.22190400000001,http1921681928000without_prefixwordpresscomwordpresscom
195.93216,http1921681928000without_prefixwordpresscomwordpresscom
177.56351999999998,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
246.44592000000003,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
176.0328,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
246.44592000000003,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
77.148288,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
306.144,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
300.02112,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
171.44064,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
168.3792,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
312.26687999999996,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
172.97136,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
243.38447999999997,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
172.97136,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
176.0328,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
183.6864,http1921681928000without_prefixwwwautodeskcomwwwautodeskcom
127.662048,http1921681928000with_prefixwwwamobeecomwwwamobeecom
264.81456000000003,http1921681928000with_prefixwwwamobeecomwwwamobeecom
258.69167999999996,http1921681928000with_prefixwwwamobeecomwwwamobeecom
133.938,http1921681928000with_prefixwwwamobeecomwwwamobeecom
132.560352,http1921681928000with_prefixwwwamobeecomwwwamobeecom
132.101136,http1921681928000with_prefixwwwamobeecomwwwamobeecom
231.13872,http1921681928000with_prefixwwwamobeecomwwwamobeecom
272.46816,http1921681928000with_prefixwwwamobeecomwwwamobeecom
129.95812800000002,http1921681928000with_prefixwwwamobeecomwwwamobeecom
132.560352,http1921681928000with_prefixwwwamobeecomwwwamobeecom
264.81456000000003,http1921681928000with_prefixwwwamobeecomwwwamobeecom
272.46816,http1921681928000with_prefixwwwamobeecomwwwamobeecom
142.20388799999998,http1921681928000with_prefixwwwamobeecomwwwamobeecom
130.264272,http1921681928000with_prefixwwwamobeecomwwwamobeecom
127.662048,http1921681928000with_prefixwwwamobeecomwwwamobeecom
90.006336,http1921681928000with_prefixwordpresscomwordpresscom
195.93216,http1921681928000with_prefixwordpresscomwordpresscom
197.46288,http1921681928000with_prefixwordpresscomwordpresscom
171.44064,http1921681928000with_prefixwordpresscomwordpresscom
86.638752,http1921681928000with_prefixwordpresscomwordpresscom
103.01745600000001,http1921681928000with_prefixwordpresscomwordpresscom
205.11648,http1921681928000with_prefixwordpresscomwordpresscom
105.61968,http1921681928000with_prefixwordpresscomwordpresscom
106.078896,http1921681928000with_prefixwordpresscomwordpresscom
110.67105600000001,http1921681928000with_prefixwordpresscomwordpresscom
209.70864,http1921681928000with_prefixwordpresscomwordpresscom
106.231968,http1921681928000with_prefixwordpresscomwordpresscom
252.5688,http1921681928000with_prefixwordpresscomwordpresscom
92.30241600000001,http1921681928000with_prefixwordpresscomwordpresscom
104.70124799999999,http1921681928000with_prefixwordpresscomwordpresscom
245.32343999999998,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
158.37336000000002,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
159.92604,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
155.268,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
228.24396000000002,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
228.24396000000002,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
159.92604,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
163.0314,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
164.58408,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
158.37336000000002,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
245.32343999999998,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
156.82068,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
215.82252000000003,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
240.6654,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
158.37336000000002,http1921681928000with_prefixwwwbookingcomwwwbookingcomindexen
225.1386,http1921681928000with_prefixwwwavastcomwwwavastcomnl
95.334552,http1921681928000with_prefixwwwavastcomwwwavastcomnl
226.69127999999998,http1921681928000with_prefixwwwavastcomwwwavastcomnl
222.03323999999998,http1921681928000with_prefixwwwavastcomwwwavastcomnl
229.79664,http1921681928000with_prefixwwwavastcomwwwavastcomnl
136.170036,http1921681928000with_prefixwwwavastcomwwwavastcomnl
222.03323999999998,http1921681928000with_prefixwwwavastcomwwwavastcomnl
234.45467999999997,http1921681928000with_prefixwwwavastcomwwwavastcomnl
223.58592000000002,http1921681928000with_prefixwwwavastcomwwwavastcomnl
208.05912,http1921681928000with_prefixwwwavastcomwwwavastcomnl
137.101644,http1921681928000with_prefixwwwavastcomwwwavastcomnl
140.207004,http1921681928000with_prefixwwwavastcomwwwavastcomnl
222.03323999999998,http1921681928000with_prefixwwwavastcomwwwavastcomnl
134.92789199999999,http1921681928000with_prefixwwwavastcomwwwavastcomnl
137.256912,http1921681928000with_prefixwwwavastcomwwwavastcomnl
172.34748000000002,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
169.24212,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
248.4288,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
172.34748000000002,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
169.24212,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
170.7948,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
175.45283999999998,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
181.66356000000002,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
251.53416,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
330.72084,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
169.24212,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
158.37336000000002,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
170.7948,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
172.34748000000002,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
173.90016,http1921681928000with_prefixwwwautodeskcomwwwautodeskcom
153.560052,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
229.79664,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
166.13676,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
153.560052,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
159.92604,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
161.47871999999998,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
149.367816,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
163.0314,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
154.025856,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
242.21808,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
226.69127999999998,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
164.58408,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
215.82252000000003,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
242.21808,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
163.0314,http1921681928000without_prefixwwwbookingcomwwwbookingcomindexen
134.617356,http1921681928000without_prefixwwwavastcomwwwavastcomnl
222.03323999999998,http1921681928000without_prefixwwwavastcomwwwavastcomnl
134.617356,http1921681928000without_prefixwwwavastcomwwwavastcomnl
131.51199599999998,http1921681928000without_prefixwwwavastcomwwwavastcomnl
139.120128,http1921681928000without_prefixwwwavastcomwwwavastcomnl
134.617356,http1921681928000without_prefixwwwavastcomwwwavastcomnl
226.69127999999998,http1921681928000without_prefixwwwavastcomwwwavastcomnl
132.909408,http1921681928000without_prefixwwwavastcomwwwavastcomnl
138.80959199999998,http1921681928000without_prefixwwwavastcomwwwavastcomnl
135.54896399999998,http1921681928000without_prefixwwwavastcomwwwavastcomnl
231.34932,http1921681928000without_prefixwwwavastcomwwwavastcomnl
222.03323999999998,http1921681928000without_prefixwwwavastcomwwwavastcomnl
133.685748,http1921681928000without_prefixwwwavastcomwwwavastcomnl
135.393696,http1921681928000without_prefixwwwavastcomwwwavastcomnl
229.79664,http1921681928000without_prefixwwwavastcomwwwavastcomnl
82.19664,http1921681928000without_prefixstackexchangecomstackexchangecom
159.74063999999998,http1921681928000without_prefixstackexchangecomstackexchangecom
109.64721599999999,http1921681928000without_prefixstackexchangecomstackexchangecom
114.144768,http1921681928000without_prefixstackexchangecomstackexchangecom
118.332144,http1921681928000without_prefixstackexchangecomstackexchangecom
110.11248,http1921681928000without_prefixstackexchangecomstackexchangecom
114.610032,http1921681928000without_prefixstackexchangecomstackexchangecom
113.67950400000001,http1921681928000without_prefixstackexchangecomstackexchangecom
111.043008,http1921681928000without_prefixstackexchangecomstackexchangecom
110.732832,http1921681928000without_prefixstackexchangecomstackexchangecom
113.21423999999999,http1921681928000without_prefixstackexchangecomstackexchangecom
113.059152,http1921681928000without_prefixstackexchangecomstackexchangecom
111.043008,http1921681928000without_prefixstackexchangecomstackexchangecom
112.90406399999999,http1921681928000without_prefixstackexchangecomstackexchangecom
100.962288,http1921681928000without_prefixstackexchangecomstackexchangecom
99.25632,http1921681928000with_prefixstackexchangecomstackexchangecom
104.21913599999999,http1921681928000with_prefixstackexchangecomstackexchangecom
106.855632,http1921681928000with_prefixstackexchangecomstackexchangecom
105.14966399999999,http1921681928000with_prefixstackexchangecomstackexchangecom
101.427552,http1921681928000with_prefixstackexchangecomstackexchangecom
105.45983999999999,http1921681928000with_prefixstackexchangecomstackexchangecom
105.770016,http1921681928000with_prefixstackexchangecomstackexchangecom
106.545456,http1921681928000with_prefixstackexchangecomstackexchangecom
100.341936,http1921681928000with_prefixstackexchangecomstackexchangecom
110.732832,http1921681928000with_prefixstackexchangecomstackexchangecom
107.941248,http1921681928000with_prefixstackexchangecomstackexchangecom
111.35318400000001,http1921681928000with_prefixstackexchangecomstackexchangecom
105.14966399999999,http1921681928000with_prefixstackexchangecomstackexchangecom
107.47598400000001,http1921681928000with_prefixstackexchangecomstackexchangecom
102.20299200000001,http1921681928000with_prefixstackexchangecomstackexchangecom
93.673152,http1921681928000without_prefixstackoverflowcomstackoverflowcom
149.194656,http1921681928000without_prefixstackoverflowcomstackoverflowcom
99.411408,http1921681928000without_prefixstackoverflowcomstackoverflowcom
98.79105600000001,http1921681928000without_prefixstackoverflowcomstackoverflowcom
100.8072,http1921681928000without_prefixstackoverflowcomstackoverflowcom
91.34683199999999,http1921681928000without_prefixstackoverflowcomstackoverflowcom
154.93291200000002,http1921681928000without_prefixstackoverflowcomstackoverflowcom
101.11737600000001,http1921681928000without_prefixstackoverflowcomstackoverflowcom
79.715232,http1921681928000without_prefixstackoverflowcomstackoverflowcom
109.181952,http1921681928000without_prefixstackoverflowcomstackoverflowcom
109.33703999999999,http1921681928000without_prefixstackoverflowcomstackoverflowcom
155.088,http1921681928000without_prefixstackoverflowcomstackoverflowcom
98.325792,http1921681928000without_prefixstackoverflowcomstackoverflowcom
94.91385600000001,http1921681928000without_prefixstackoverflowcomstackoverflowcom
96.15456,http1921681928000without_prefixstackoverflowcomstackoverflowcom
164.39328,http1921681928000with_prefixstackoverflowcomstackoverflowcom
104.529312,http1921681928000with_prefixstackoverflowcomstackoverflowcom
113.67950400000001,http1921681928000with_prefixstackoverflowcomstackoverflowcom
101.58264,http1921681928000with_prefixstackoverflowcomstackoverflowcom
156.63888,http1921681928000with_prefixstackoverflowcomstackoverflowcom
101.58264,http1921681928000with_prefixstackoverflowcomstackoverflowcom
159.74063999999998,http1921681928000with_prefixstackoverflowcomstackoverflowcom
161.29152,http1921681928000with_prefixstackoverflowcomstackoverflowcom
103.598784,http1921681928000with_prefixstackoverflowcomstackoverflowcom
105.30475200000001,http1921681928000with_prefixstackoverflowcomstackoverflowcom
103.13351999999999,http1921681928000with_prefixstackoverflowcomstackoverflowcom
105.770016,http1921681928000with_prefixstackoverflowcomstackoverflowcom
111.97353600000001,http1921681928000with_prefixstackoverflowcomstackoverflowcom
109.64721599999999,http1921681928000with_prefixstackoverflowcomstackoverflowcom
215.57232000000002,http1921681928000with_prefixstackoverflowcomstackoverflowcom
543.2778,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
108.502524,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
97.63696800000001,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
98.70822,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
103.758408,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
95.800536,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
101.309832,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
99.320364,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
86.46534,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
102.687156,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
97.94304,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
99.167328,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
97.024824,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
78.35443199999999,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
78.04836,http1921681928000without_prefixwwwtripodlycoscomwwwtripodlycoscom
101.309832,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
325.96668,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
101.156796,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
330.55776000000003,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
96.871788,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
97.79000400000001,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
206.5986,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
103.2993,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
99.4734,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
101.309832,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
95.953572,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
96.56571600000001,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
99.626436,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
103.2993,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
96.106608,http1921681928000with_prefixwwwtripodlycoscomwwwtripodlycoscom
237.2058,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
229.554,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
231.08436,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
449.92584000000005,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
220.37184,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
226.49327999999997,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
224.96292000000003,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
232.61472,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
456.04728,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
459.108,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
445.33475999999996,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
226.49327999999997,http1921681928000without_prefixwwwtumblrcomwwwtumblrcom
